alternatives	bachelor	course	discipline	elective	group_id	outcome	payed	person_id	session_id
	True	2	87f94ed5e575cdbef8269dac5f625076	False	72df49621a035b3ad3dbf27833665679	5	True	d40b53971c53e9246d984b1fea27a633	18-19-summer
	True	2	9bac80ab01f253cbde22bd8206ae05bb	False	72df49621a035b3ad3dbf27833665679	незач/зач	True	b6932e61bd304b24481180d6102c33f5	18-19-summer
	True	2	b8e5e81a18485ae6404bf4b4a3a399a1	False	72df49621a035b3ad3dbf27833665679	зач	True	b6932e61bd304b24481180d6102c33f5	18-19-summer
	True	2	d5d0e230da5953019b927f670fc20a49	False	72df49621a035b3ad3dbf27833665679	ня/зач	True	b6932e61bd304b24481180d6102c33f5	18-19-summer
	True	2	9f87f7b04397b8d3da748a7740fc0f90	False	72df49621a035b3ad3dbf27833665679	5	True	b6932e61bd304b24481180d6102c33f5	18-19-summer
	True	2	b8143abff7319d85033d5433d3012d06	False	72df49621a035b3ad3dbf27833665679	2/2/3	True	b6932e61bd304b24481180d6102c33f5	18-19-summer
	True	2	380fb93dc136d52e0c5b41ea6babb6b5	False	72df49621a035b3ad3dbf27833665679	ня/2/3	True	b6932e61bd304b24481180d6102c33f5	18-19-summer
	True	2	9bac80ab01f253cbde22bd8206ae05bb	False	72df49621a035b3ad3dbf27833665679	зач	True	8bf19205f0c63a54ecf2973202c00403	18-19-summer
	True	2	d5d0e230da5953019b927f670fc20a49	False	72df49621a035b3ad3dbf27833665679	зач	True	8bf19205f0c63a54ecf2973202c00403	18-19-summer
	True	2	4b80f3b60d5001877c8033479b48e6d2	False	72df49621a035b3ad3dbf27833665679	4	True	8bf19205f0c63a54ecf2973202c00403	18-19-summer
	True	2	9f87f7b04397b8d3da748a7740fc0f90	False	72df49621a035b3ad3dbf27833665679	5	True	8bf19205f0c63a54ecf2973202c00403	18-19-summer
	True	2	b8143abff7319d85033d5433d3012d06	False	72df49621a035b3ad3dbf27833665679	4	True	8bf19205f0c63a54ecf2973202c00403	18-19-summer
	True	2	380fb93dc136d52e0c5b41ea6babb6b5	False	72df49621a035b3ad3dbf27833665679	5	True	8bf19205f0c63a54ecf2973202c00403	18-19-summer
	True	2	66ba85bc9076bfa3895ed73aedb3df50	False	72df49621a035b3ad3dbf27833665679	4	True	8bf19205f0c63a54ecf2973202c00403	18-19-summer
	True	2	87f94ed5e575cdbef8269dac5f625076	False	72df49621a035b3ad3dbf27833665679	5	True	8bf19205f0c63a54ecf2973202c00403	18-19-summer
	True	2	9bac80ab01f253cbde22bd8206ae05bb	False	72df49621a035b3ad3dbf27833665679	зач	True	e2038a368d3d829a0b79237b0ebef368	18-19-summer
	True	2	d5d0e230da5953019b927f670fc20a49	False	72df49621a035b3ad3dbf27833665679	зач	True	e2038a368d3d829a0b79237b0ebef368	18-19-summer
	True	2	9f87f7b04397b8d3da748a7740fc0f90	False	72df49621a035b3ad3dbf27833665679	3	True	e2038a368d3d829a0b79237b0ebef368	18-19-summer
	True	2	380fb93dc136d52e0c5b41ea6babb6b5	False	72df49621a035b3ad3dbf27833665679	5	True	e2038a368d3d829a0b79237b0ebef368	18-19-summer
	True	2	87f94ed5e575cdbef8269dac5f625076	False	72df49621a035b3ad3dbf27833665679	4	True	e2038a368d3d829a0b79237b0ebef368	18-19-summer
	True	3	032d4a039947f801c40c245604b2b7a3	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	9547c47b85d0143da8ceab8013b808ac	18-19-summer
b1fe96b88b3445d422d33b8dceb23e22;f53cae5d184e939c02ccd39af815f6ca	True	3	f53cae5d184e939c02ccd39af815f6ca	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	9547c47b85d0143da8ceab8013b808ac	18-19-summer
1a126f4029388fbd8f97fb5dd4500b2d;62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	3	62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	9547c47b85d0143da8ceab8013b808ac	18-19-summer
1d07223c2a176cb00c77e744d6c14d3c;8fb185d1e50752196bdbb9f126ed2f61	True	3	1d07223c2a176cb00c77e744d6c14d3c	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	9547c47b85d0143da8ceab8013b808ac	18-19-summer
	True	3	e46fc95854699bf4cb890f6c3b1ec3bf	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	9547c47b85d0143da8ceab8013b808ac	18-19-summer
	True	3	27ac771316796c9c0ed3299c39003dd1	False	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	9547c47b85d0143da8ceab8013b808ac	18-19-summer
5444927f27fd9de5e15e9bdbd2906c6a;03788ef308b3c5efa5f97162742f9898	True	3	5444927f27fd9de5e15e9bdbd2906c6a	True	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	9547c47b85d0143da8ceab8013b808ac	18-19-summer
	True	3	032d4a039947f801c40c245604b2b7a3	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	b77edfdf8381a7b5dfb71dc597bbb2ff	18-19-summer
	True	3	d5d0e230da5953019b927f670fc20a49	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	b77edfdf8381a7b5dfb71dc597bbb2ff	18-19-summer
	True	3	16741c5c7cba9a1ad312ac494d78b023	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	b77edfdf8381a7b5dfb71dc597bbb2ff	18-19-summer
	True	3	e46fc95854699bf4cb890f6c3b1ec3bf	False	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	b77edfdf8381a7b5dfb71dc597bbb2ff	18-19-summer
d3f8d929500697ce689084375617ab21;afbba594b690c61e15093a8cd265ce2f	True	3	d3f8d929500697ce689084375617ab21	True	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	b77edfdf8381a7b5dfb71dc597bbb2ff	18-19-summer
5444927f27fd9de5e15e9bdbd2906c6a;03788ef308b3c5efa5f97162742f9898	True	3	03788ef308b3c5efa5f97162742f9898	True	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	b77edfdf8381a7b5dfb71dc597bbb2ff	18-19-summer
	True	3	27ac771316796c9c0ed3299c39003dd1	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	b77edfdf8381a7b5dfb71dc597bbb2ff	18-19-summer
	True	3	260646158f93cfa8f65f77c3a92cbb34	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	b77edfdf8381a7b5dfb71dc597bbb2ff	18-19-summer
b1fe96b88b3445d422d33b8dceb23e22;f53cae5d184e939c02ccd39af815f6ca	True	3	b1fe96b88b3445d422d33b8dceb23e22	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	619ef24a8f2213bbefda3e0862bb49cf	18-19-summer
1a126f4029388fbd8f97fb5dd4500b2d;62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	3	62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	619ef24a8f2213bbefda3e0862bb49cf	18-19-summer
	True	3	16741c5c7cba9a1ad312ac494d78b023	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	619ef24a8f2213bbefda3e0862bb49cf	18-19-summer
d3f8d929500697ce689084375617ab21;afbba594b690c61e15093a8cd265ce2f	True	3	afbba594b690c61e15093a8cd265ce2f	True	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	619ef24a8f2213bbefda3e0862bb49cf	18-19-summer
5444927f27fd9de5e15e9bdbd2906c6a;03788ef308b3c5efa5f97162742f9898	True	3	03788ef308b3c5efa5f97162742f9898	True	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	619ef24a8f2213bbefda3e0862bb49cf	18-19-summer
	True	3	27ac771316796c9c0ed3299c39003dd1	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	619ef24a8f2213bbefda3e0862bb49cf	18-19-summer
	True	3	260646158f93cfa8f65f77c3a92cbb34	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	619ef24a8f2213bbefda3e0862bb49cf	18-19-summer
	True	3	032d4a039947f801c40c245604b2b7a3	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	bb3f969659db9f0f5af0e934d82b5b6a	18-19-summer
	True	3	d5d0e230da5953019b927f670fc20a49	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	bb3f969659db9f0f5af0e934d82b5b6a	18-19-summer
1a126f4029388fbd8f97fb5dd4500b2d;62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	3	62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	bb3f969659db9f0f5af0e934d82b5b6a	18-19-summer
1d07223c2a176cb00c77e744d6c14d3c;8fb185d1e50752196bdbb9f126ed2f61	True	3	1d07223c2a176cb00c77e744d6c14d3c	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	bb3f969659db9f0f5af0e934d82b5b6a	18-19-summer
	True	3	16741c5c7cba9a1ad312ac494d78b023	False	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	bb3f969659db9f0f5af0e934d82b5b6a	18-19-summer
	True	3	e46fc95854699bf4cb890f6c3b1ec3bf	False	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	bb3f969659db9f0f5af0e934d82b5b6a	18-19-summer
d3f8d929500697ce689084375617ab21;afbba594b690c61e15093a8cd265ce2f	True	3	afbba594b690c61e15093a8cd265ce2f	True	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	bb3f969659db9f0f5af0e934d82b5b6a	18-19-summer
	True	3	27ac771316796c9c0ed3299c39003dd1	False	ebda6f5acaa30ad40ac77f93e1ea0af2	3	True	bb3f969659db9f0f5af0e934d82b5b6a	18-19-summer
	True	3	260646158f93cfa8f65f77c3a92cbb34	False	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	bb3f969659db9f0f5af0e934d82b5b6a	18-19-summer
	True	3	032d4a039947f801c40c245604b2b7a3	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	d16b027fc565a7ea89a94d00f34ffed8	18-19-summer
	True	3	d5d0e230da5953019b927f670fc20a49	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	d16b027fc565a7ea89a94d00f34ffed8	18-19-summer
1a126f4029388fbd8f97fb5dd4500b2d;62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	3	62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	d16b027fc565a7ea89a94d00f34ffed8	18-19-summer
1d07223c2a176cb00c77e744d6c14d3c;8fb185d1e50752196bdbb9f126ed2f61	True	3	8fb185d1e50752196bdbb9f126ed2f61	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	d16b027fc565a7ea89a94d00f34ffed8	18-19-summer
	True	3	16741c5c7cba9a1ad312ac494d78b023	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	d16b027fc565a7ea89a94d00f34ffed8	18-19-summer
	True	3	e46fc95854699bf4cb890f6c3b1ec3bf	False	ebda6f5acaa30ad40ac77f93e1ea0af2	3	True	d16b027fc565a7ea89a94d00f34ffed8	18-19-summer
d3f8d929500697ce689084375617ab21;afbba594b690c61e15093a8cd265ce2f	True	3	afbba594b690c61e15093a8cd265ce2f	True	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	d16b027fc565a7ea89a94d00f34ffed8	18-19-summer
5444927f27fd9de5e15e9bdbd2906c6a;03788ef308b3c5efa5f97162742f9898	True	3	03788ef308b3c5efa5f97162742f9898	True	ebda6f5acaa30ad40ac77f93e1ea0af2	3	True	d16b027fc565a7ea89a94d00f34ffed8	18-19-summer
	True	3	27ac771316796c9c0ed3299c39003dd1	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	d16b027fc565a7ea89a94d00f34ffed8	18-19-summer
	True	3	032d4a039947f801c40c245604b2b7a3	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	418d0f6add507c70aebf32a6b70ee6cf	18-19-summer
b1fe96b88b3445d422d33b8dceb23e22;f53cae5d184e939c02ccd39af815f6ca	True	3	f53cae5d184e939c02ccd39af815f6ca	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	418d0f6add507c70aebf32a6b70ee6cf	18-19-summer
1a126f4029388fbd8f97fb5dd4500b2d;62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	3	62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	418d0f6add507c70aebf32a6b70ee6cf	18-19-summer
1d07223c2a176cb00c77e744d6c14d3c;8fb185d1e50752196bdbb9f126ed2f61	True	3	1d07223c2a176cb00c77e744d6c14d3c	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	418d0f6add507c70aebf32a6b70ee6cf	18-19-summer
	True	3	16741c5c7cba9a1ad312ac494d78b023	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	418d0f6add507c70aebf32a6b70ee6cf	18-19-summer
	True	3	e46fc95854699bf4cb890f6c3b1ec3bf	False	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	418d0f6add507c70aebf32a6b70ee6cf	18-19-summer
d3f8d929500697ce689084375617ab21;afbba594b690c61e15093a8cd265ce2f	True	3	afbba594b690c61e15093a8cd265ce2f	True	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	418d0f6add507c70aebf32a6b70ee6cf	18-19-summer
	True	3	27ac771316796c9c0ed3299c39003dd1	False	ebda6f5acaa30ad40ac77f93e1ea0af2	ня/3	True	418d0f6add507c70aebf32a6b70ee6cf	18-19-summer
	True	3	27ac771316796c9c0ed3299c39003dd1	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	418d0f6add507c70aebf32a6b70ee6cf	18-19-summer
	True	3	260646158f93cfa8f65f77c3a92cbb34	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	418d0f6add507c70aebf32a6b70ee6cf	18-19-summer
	True	3	032d4a039947f801c40c245604b2b7a3	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	9afbe14cfac27ae50f18432894f1a0bd	18-19-summer
	True	3	d5d0e230da5953019b927f670fc20a49	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	9afbe14cfac27ae50f18432894f1a0bd	18-19-summer
b1fe96b88b3445d422d33b8dceb23e22;f53cae5d184e939c02ccd39af815f6ca	True	3	b1fe96b88b3445d422d33b8dceb23e22	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	9afbe14cfac27ae50f18432894f1a0bd	18-19-summer
1a126f4029388fbd8f97fb5dd4500b2d;62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	3	62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	9afbe14cfac27ae50f18432894f1a0bd	18-19-summer
1d07223c2a176cb00c77e744d6c14d3c;8fb185d1e50752196bdbb9f126ed2f61	True	3	8fb185d1e50752196bdbb9f126ed2f61	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	9afbe14cfac27ae50f18432894f1a0bd	18-19-summer
	True	3	e46fc95854699bf4cb890f6c3b1ec3bf	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	9afbe14cfac27ae50f18432894f1a0bd	18-19-summer
d3f8d929500697ce689084375617ab21;afbba594b690c61e15093a8cd265ce2f	True	3	afbba594b690c61e15093a8cd265ce2f	True	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	9afbe14cfac27ae50f18432894f1a0bd	18-19-summer
	True	3	27ac771316796c9c0ed3299c39003dd1	False	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	9afbe14cfac27ae50f18432894f1a0bd	18-19-summer
5444927f27fd9de5e15e9bdbd2906c6a;03788ef308b3c5efa5f97162742f9898	True	3	03788ef308b3c5efa5f97162742f9898	True	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	9afbe14cfac27ae50f18432894f1a0bd	18-19-summer
	True	3	27ac771316796c9c0ed3299c39003dd1	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	9afbe14cfac27ae50f18432894f1a0bd	18-19-summer
	True	3	260646158f93cfa8f65f77c3a92cbb34	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	9afbe14cfac27ae50f18432894f1a0bd	18-19-summer
	True	3	032d4a039947f801c40c245604b2b7a3	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	f7ef9543c61fd51f7cd61ec6129a306c	18-19-summer
	True	3	d5d0e230da5953019b927f670fc20a49	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	f7ef9543c61fd51f7cd61ec6129a306c	18-19-summer
b1fe96b88b3445d422d33b8dceb23e22;f53cae5d184e939c02ccd39af815f6ca	True	3	b1fe96b88b3445d422d33b8dceb23e22	True	ebda6f5acaa30ad40ac77f93e1ea0af2	ня/ня/ня	True	f7ef9543c61fd51f7cd61ec6129a306c	18-19-summer
b1fe96b88b3445d422d33b8dceb23e22;f53cae5d184e939c02ccd39af815f6ca	True	3	f53cae5d184e939c02ccd39af815f6ca	True	ebda6f5acaa30ad40ac77f93e1ea0af2	ня	True	f7ef9543c61fd51f7cd61ec6129a306c	18-19-summer
1a126f4029388fbd8f97fb5dd4500b2d;62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	3	62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	f7ef9543c61fd51f7cd61ec6129a306c	18-19-summer
1d07223c2a176cb00c77e744d6c14d3c;8fb185d1e50752196bdbb9f126ed2f61	True	3	8fb185d1e50752196bdbb9f126ed2f61	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	f7ef9543c61fd51f7cd61ec6129a306c	18-19-summer
	True	3	16741c5c7cba9a1ad312ac494d78b023	False	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	f7ef9543c61fd51f7cd61ec6129a306c	18-19-summer
d3f8d929500697ce689084375617ab21;afbba594b690c61e15093a8cd265ce2f	True	3	d3f8d929500697ce689084375617ab21	True	ebda6f5acaa30ad40ac77f93e1ea0af2	3	True	f7ef9543c61fd51f7cd61ec6129a306c	18-19-summer
5444927f27fd9de5e15e9bdbd2906c6a;03788ef308b3c5efa5f97162742f9898	True	3	5444927f27fd9de5e15e9bdbd2906c6a	True	ebda6f5acaa30ad40ac77f93e1ea0af2	ня	True	f7ef9543c61fd51f7cd61ec6129a306c	18-19-summer
5444927f27fd9de5e15e9bdbd2906c6a;03788ef308b3c5efa5f97162742f9898	True	3	03788ef308b3c5efa5f97162742f9898	True	ebda6f5acaa30ad40ac77f93e1ea0af2	2/2/	True	f7ef9543c61fd51f7cd61ec6129a306c	18-19-summer
	True	3	27ac771316796c9c0ed3299c39003dd1	False	ebda6f5acaa30ad40ac77f93e1ea0af2	ня	True	f7ef9543c61fd51f7cd61ec6129a306c	18-19-summer
	True	3	260646158f93cfa8f65f77c3a92cbb34	False	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	f7ef9543c61fd51f7cd61ec6129a306c	18-19-summer
	True	3	d5d0e230da5953019b927f670fc20a49	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	a4a1ec896855f9add25e8aad03251bc8	18-19-summer
1a126f4029388fbd8f97fb5dd4500b2d;62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	3	62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	a4a1ec896855f9add25e8aad03251bc8	18-19-summer
	True	3	e46fc95854699bf4cb890f6c3b1ec3bf	False	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	a4a1ec896855f9add25e8aad03251bc8	18-19-summer
d3f8d929500697ce689084375617ab21;afbba594b690c61e15093a8cd265ce2f	True	3	afbba594b690c61e15093a8cd265ce2f	True	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	a4a1ec896855f9add25e8aad03251bc8	18-19-summer
	True	3	27ac771316796c9c0ed3299c39003dd1	False	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	a4a1ec896855f9add25e8aad03251bc8	18-19-summer
5444927f27fd9de5e15e9bdbd2906c6a;03788ef308b3c5efa5f97162742f9898	True	3	03788ef308b3c5efa5f97162742f9898	True	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	a4a1ec896855f9add25e8aad03251bc8	18-19-summer
	True	3	27ac771316796c9c0ed3299c39003dd1	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	a4a1ec896855f9add25e8aad03251bc8	18-19-summer
	True	3	260646158f93cfa8f65f77c3a92cbb34	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	a4a1ec896855f9add25e8aad03251bc8	18-19-summer
	True	3	032d4a039947f801c40c245604b2b7a3	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	13f33e1bd74da0decdf20fe208d9e9ea	18-19-summer
	True	3	d5d0e230da5953019b927f670fc20a49	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	13f33e1bd74da0decdf20fe208d9e9ea	18-19-summer
1a126f4029388fbd8f97fb5dd4500b2d;62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	3	62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	13f33e1bd74da0decdf20fe208d9e9ea	18-19-summer
	True	3	16741c5c7cba9a1ad312ac494d78b023	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	13f33e1bd74da0decdf20fe208d9e9ea	18-19-summer
	True	3	e46fc95854699bf4cb890f6c3b1ec3bf	False	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	13f33e1bd74da0decdf20fe208d9e9ea	18-19-summer
5444927f27fd9de5e15e9bdbd2906c6a;03788ef308b3c5efa5f97162742f9898	True	3	5444927f27fd9de5e15e9bdbd2906c6a	True	ebda6f5acaa30ad40ac77f93e1ea0af2	ня/4	True	13f33e1bd74da0decdf20fe208d9e9ea	18-19-summer
	True	3	27ac771316796c9c0ed3299c39003dd1	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	13f33e1bd74da0decdf20fe208d9e9ea	18-19-summer
	True	3	260646158f93cfa8f65f77c3a92cbb34	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	13f33e1bd74da0decdf20fe208d9e9ea	18-19-summer
b1fe96b88b3445d422d33b8dceb23e22;f53cae5d184e939c02ccd39af815f6ca	True	3	b1fe96b88b3445d422d33b8dceb23e22	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	996a5242d5cc5921462608aef3366270	18-19-summer
1a126f4029388fbd8f97fb5dd4500b2d;62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	3	62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	996a5242d5cc5921462608aef3366270	18-19-summer
1d07223c2a176cb00c77e744d6c14d3c;8fb185d1e50752196bdbb9f126ed2f61	True	3	8fb185d1e50752196bdbb9f126ed2f61	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	996a5242d5cc5921462608aef3366270	18-19-summer
	True	3	16741c5c7cba9a1ad312ac494d78b023	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	996a5242d5cc5921462608aef3366270	18-19-summer
	True	3	27ac771316796c9c0ed3299c39003dd1	False	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	996a5242d5cc5921462608aef3366270	18-19-summer
5444927f27fd9de5e15e9bdbd2906c6a;03788ef308b3c5efa5f97162742f9898	True	3	03788ef308b3c5efa5f97162742f9898	True	ebda6f5acaa30ad40ac77f93e1ea0af2	3	True	996a5242d5cc5921462608aef3366270	18-19-summer
	True	3	27ac771316796c9c0ed3299c39003dd1	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	996a5242d5cc5921462608aef3366270	18-19-summer
	True	3	d5d0e230da5953019b927f670fc20a49	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	2798eb65cfa6b8a9db8af3d7eaad5b4b	18-19-summer
1a126f4029388fbd8f97fb5dd4500b2d;62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	3	62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	2798eb65cfa6b8a9db8af3d7eaad5b4b	18-19-summer
	True	3	16741c5c7cba9a1ad312ac494d78b023	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	2798eb65cfa6b8a9db8af3d7eaad5b4b	18-19-summer
	True	3	e46fc95854699bf4cb890f6c3b1ec3bf	False	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	2798eb65cfa6b8a9db8af3d7eaad5b4b	18-19-summer
d3f8d929500697ce689084375617ab21;afbba594b690c61e15093a8cd265ce2f	True	3	d3f8d929500697ce689084375617ab21	True	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	2798eb65cfa6b8a9db8af3d7eaad5b4b	18-19-summer
5444927f27fd9de5e15e9bdbd2906c6a;03788ef308b3c5efa5f97162742f9898	True	3	03788ef308b3c5efa5f97162742f9898	True	ebda6f5acaa30ad40ac77f93e1ea0af2	3	True	2798eb65cfa6b8a9db8af3d7eaad5b4b	18-19-summer
	True	3	260646158f93cfa8f65f77c3a92cbb34	False	ebda6f5acaa30ad40ac77f93e1ea0af2	5	True	2798eb65cfa6b8a9db8af3d7eaad5b4b	18-19-summer
	True	3	032d4a039947f801c40c245604b2b7a3	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	95279782aaae871320b087f28f1b2eb8	18-19-summer
	True	3	d5d0e230da5953019b927f670fc20a49	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	95279782aaae871320b087f28f1b2eb8	18-19-summer
b1fe96b88b3445d422d33b8dceb23e22;f53cae5d184e939c02ccd39af815f6ca	True	3	f53cae5d184e939c02ccd39af815f6ca	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	95279782aaae871320b087f28f1b2eb8	18-19-summer
1a126f4029388fbd8f97fb5dd4500b2d;62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	3	62a8cd1d0e4fb6baaadb99b5d2d2f4e5	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	95279782aaae871320b087f28f1b2eb8	18-19-summer
1d07223c2a176cb00c77e744d6c14d3c;8fb185d1e50752196bdbb9f126ed2f61	True	3	1d07223c2a176cb00c77e744d6c14d3c	True	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	95279782aaae871320b087f28f1b2eb8	18-19-summer
	True	3	e46fc95854699bf4cb890f6c3b1ec3bf	False	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	95279782aaae871320b087f28f1b2eb8	18-19-summer
5444927f27fd9de5e15e9bdbd2906c6a;03788ef308b3c5efa5f97162742f9898	True	3	03788ef308b3c5efa5f97162742f9898	True	ebda6f5acaa30ad40ac77f93e1ea0af2	2/2/3	True	95279782aaae871320b087f28f1b2eb8	18-19-summer
	True	3	27ac771316796c9c0ed3299c39003dd1	False	ebda6f5acaa30ad40ac77f93e1ea0af2	4	True	95279782aaae871320b087f28f1b2eb8	18-19-summer
	True	3	032d4a039947f801c40c245604b2b7a3	False	ebda6f5acaa30ad40ac77f93e1ea0af2	зач	True	00bda12923b83266ab9a594909dad45f	18-19-summer
